index,fish-a1-002,fish-a2-029,fish-b1-158,fish-b2-171,fish-c1-008,fish-c2-018,larvae-18BG,larvae-23BGD
1504,0.829268,0.848921,0.926829,0.896552,0.848485,0.871795,0.90566,0.939394
1505,0.330846,0.2287,0.544529,0.323944,0.398196,0.437799,0.126582,0.09375
1506,0.419831,0.336761,0.702479,0.539062,0.44666,0.61684,0.188119,0.125
1507,0.374582,0.29697,0.767606,0.678322,0.506969,0.619273,0.191781,0.138889
1508,0.375,0.391421,0.570048,0.181818,0.402746,0.644068,0.145161,0.111111
1509,0.755245,0.753425,0.75,0.84,0.601852,0.602564,0.510204,0.466667
1510,0.78903,0.751004,0.75817,0.85,0.664948,0.635762,0.556962,0.340909
1511,0.703759,0.715919,0.536199,0.804813,0.617211,0.579968,0.347418,0.314961
1512,0.735053,0.759394,0.702128,0.697769,0.680894,0.748477,0.513072,0.420732
1513,0.753181,0.7827,0.772321,0.432609,0.759101,0.786055,0.283688,0.483221
1514,0.848039,0.903587,0.890625,0.818182,0.893617,0.895522,0.904762,0.782609
1515,0.931707,0.894737,0.856209,0.866667,0.917847,0.887538,0.825397,0.820513
1516,0.87472,0.848238,0.801394,0.889952,0.825193,0.81844,0.855491,0.892157
1517,0.90625,0.877444,0.805774,0.910588,0.839769,0.821517,0.821101,0.839286
1518,0.746411,0.702256,0.580603,0.71028,0.664,0.680175,0.62212,0.504505
1519,0.8,0.867647,0.847222,0.841121,0.793893,0.911504,0.909091,0.954545
1520,0.543605,0.94494,0.952899,0.975124,0.914425,0.935754,0.953642,0.977011
1521,0.938998,0.958383,0.919897,0.976,0.921927,0.92599,0.978378,0.969388
1522,0.9,0.897509,0.887689,0.91224,0.8734,0.840833,0.957447,0.945355
1523,0.867692,0.850607,0.7897,0.910798,0.753774,0.678832,0.871287,0.896296
1524,0.687773,0.752632,0.712941,0.743243,0.598007,0.582938,0.875,0.780488
1525,0.921495,0.889119,0.889157,0.913433,0.87988,0.865889,0.90873,0.940171
1526,0.86877,0.811373,0.778409,0.853988,0.777439,0.740296,0.933852,0.94802
1527,0.889783,0.86026,0.806864,0.891727,0.829341,0.787796,0.950187,0.956627
1528,0.772455,0.707116,0.750749,0.795343,0.70412,0.668031,0.858683,0.871332
1529,0.748729,0.730508,0.656224,0.768156,0.712676,0.657114,0.811744,0.821918
1530,0.756711,0.721163,0.708122,0.835749,0.754634,0.691352,0.853616,0.862816
1531,0.685289,0.650986,0.617801,0.71875,0.595923,0.570288,0.855478,0.855856
1532,0.707042,0.688464,0.611521,0.731707,0.632525,0.541045,0.80916,0.827338
1533,0.682432,0.630372,0.572222,0.73822,0.592199,0.464945,0.864865,0.83871
1534,0.194444,0.1375,0.121622,0.075758,0.015873,0.043478,0.040816,0
1535,0.139175,0.160763,0.060606,0.083333,0.053571,0.078125,0,0.030303
1536,0.026316,0.034707,0.006536,0.014815,0.013274,0.041916,0,0
1537,0.143852,0.126628,0.076638,0.091603,0.04499,0.042776,0.007576,0
1538,0.199552,0.228723,0.129412,0.168182,0.05719,0.059353,0,0
1539,0.066445,0.054108,0.016484,0.033784,0.016997,0.012422,0,0
1540,0.164336,0.182203,0.046512,0.134328,0.046154,0.038462,0,0.022222
1541,0.131687,0.126794,0.027397,0.078947,0.010453,0.032922,0,0
1542,0.959459,0.930348,0.914286,0.934783,1,0.875,0.810811,0.823529
1543,0.963855,0.923077,0.918919,0.962264,0.9,0.833333,0.804878,0.882353
1544,0.970464,0.911236,0.890977,0.96063,0.918403,0.880808,0.953642,0.868421
1545,0.947001,0.916084,0.901532,0.948187,0.903,0.870436,0.937238,0.917293
1546,0.812865,0.811659,0.770925,0.784753,0.716113,0.762014,0.915584,0.91358
1547,0.774286,0.774096,0.710462,0.857143,0.632323,0.504098,0.841667,0.838235
1548,0.815476,0.803709,0.737101,0.882022,0.666667,0.543668,0.887931,0.84375
1549,0.780328,0.796694,0.724675,0.860759,0.360775,0.497512,0.779817,0.894737
1550,0.72028,0.769461,0.625,0.835165,0.505495,0.455556,0.909091,0.904762
1551,0.731343,0.772308,0.738739,0.848837,0.594595,0.493827,0.904762,0.894737
1552,0.837349,0.846154,0.769231,0.835165,0.753731,0.792857,0.6875,0.724138
1553,0.942197,0.881048,0.830357,0.9375,0.908416,0.885305,0.261261,0.27451
1554,0.93617,0.885455,0.873278,0.890995,0.923423,0.900826,0.233871,0.193548
1555,0.914948,0.894552,0.840426,0.894977,0.920259,0.875776,0.208,0.209677
1556,0.941606,0.930979,0.9025,0.948276,0.903808,0.882526,0.307692,0.308642
1557,0.78,0.739451,0.618799,0.719577,0.751423,0.698378,0.087963,0.119403
1558,0.856049,0.863686,0.839106,0.898907,0.802292,0.760965,0.42246,0.484375
1559,0.855285,0.875429,0.804651,0.875,0.76324,0.718676,0.413793,0.565574
1560,0.778598,0.799213,0.599432,0.83045,0.715385,0.615385,0.315068,0.46875
1561,0.742268,0.732632,0.641791,0.837349,0.612195,0.480447,0.685393,0.764706
1562,0.783626,0.794613,0.7,0.842593,0.624339,0.504274,0.887097,0.846154
1563,0.94086,0.428571,0.945652,0.969388,0.910714,0.833333,0.882353,0.92
1564,0.841667,0.806846,0.845528,0.857143,0.771186,0.765517,0.904762,0.842105
1565,0.937186,0.925868,0.904564,0.969565,0.96587,0.894737,0.954887,0.935484
1566,0.798068,0.810182,0.788462,0.798574,0.799464,0.755432,0.842105,0.845161
1567,0.843416,0.843254,0.808307,0.904459,0.815758,0.75,0.895425,0.862069
1568,0.846899,0.861259,0.778746,0.9,0.803618,0.745562,0.92437,0.945946
1569,0.833333,0.826237,0.624758,0.88015,0.731003,0.614679,0.857143,0.884058
1570,0.844498,0.817602,0.672131,0.870079,0.721519,0.611198,0.907216,0.966102
1571,0.751381,0.799694,0.562674,0.874439,0.657343,0.571429,0.964706,0.88
1572,0.796825,0.795645,0.62701,0.91133,0.643454,0.539446,0.932432,0.979592
1573,0.770548,0.754098,0.612457,0.854839,0.590323,0.455882,0.791667,0.906977
1574,0.628571,0.578231,0.454545,0.684211,0.608696,0.666667,0.9375,0.777778
1575,0.49923,0.569767,0.5,0.498891,0.447955,0.665362,0.807547,0.8
1576,0.540603,0.640079,0.619048,0.623188,0.496192,0.700365,0.919094,0.852941
1577,0.527072,0.622108,0.528986,0.558824,0.488442,0.704444,0.905063,0.85
1578,0.473214,0.537391,0.490909,0.505587,0.521267,0.490072,0.856502,0.904255
1579,0.354892,0.465138,0.364504,0.384615,0.411822,0.471163,0.864583,0.83908
1580,0.361217,0.464961,0.437908,0.377104,0.429688,0.448747,0.878049,0.82716
1581,0.313152,0.405141,0.360577,0.276224,0.421717,0.432911,0.843537,0.791667
1582,0.282297,0.393151,0.299233,0.12549,0.378187,0.389458,0.762963,0.3125
1583,0.263158,0.405995,0.333333,0.210526,0.363636,0.377863,0.868852,0.969697
1584,0.508287,0.591463,0.583815,0.403361,0.561224,0.413333,0.842105,0.965517
1585,0.533333,0.599338,0.515528,0.513761,0.519337,0.355,0.811321,0.833333
1586,0.341176,0.466019,0.42268,0.3,0.433962,0.5,0.864865,0.727273
1587,0.320513,0.443299,0.382716,0.276596,0.5,0.47619,0.777778,0.888889
1588,0.797297,0.864078,0.8875,0.919355,0.870968,0.860465,0.980769,1
1589,0.898113,0.848485,0.94,0.904762,0.886486,0.899543,0.959016,1
1590,0.894915,0.925532,0.938679,0.9375,0.933649,0.910569,0.958904,0.970149
1591,0.895706,0.888889,0.970954,0.910053,0.897638,0.919861,0.410714,0.9875
1592,0.919765,0.92779,0.929952,0.957655,0.894,0.890071,0.972603,0.948276
1593,0.933213,0.928571,0.927739,0.960123,0.893116,0.909836,0.978448,1
1594,0.878444,0.891743,0.917722,0.921283,0.849624,0.876902,0.946768,0.972973
1595,0.92,0.907137,0.913043,0.92246,0.868,0.868516,0.958188,0.981481
1596,0.880711,0.840849,0.842402,0.889483,0.80938,0.770588,0.926276,0.904762
1597,0.895189,0.861978,0.862488,0.901639,0.835381,0.801828,0.932406,0.915789
1598,0.836522,0.829887,0.768407,0.898734,0.763043,0.669238,0.931174,0.912698
1599,0.840708,0.840952,0.794038,0.909091,0.756876,0.645731,0.939914,0.940171
1600,0.821691,0.814995,0.763661,0.885906,0.737613,0.62129,0.884259,0.910714
1601,0.733624,0.691781,0.497041,0.859375,0.52973,0.393519,0.897436,0.885714
1602,0.736504,0.751927,0.63621,0.658199,0.701671,0.702419,0.6,0.8
1603,0.736785,0.769552,0.756863,0.833333,0.723684,0.680802,0.684211,0.944444
1604,0.683297,0.671569,0.644699,0.679842,0.497992,0.671727,0.770492,0.864407
1605,0.664251,0.672969,0.579856,0.586057,0.593092,0.717518,0.886463,0.870968
1606,0.815914,0.810118,0.853308,0.904366,0.739354,0.778149,0.913669,0.908497
1607,0.833803,0.766776,0.676009,0.875283,0.686512,0.662116,0.848101,0.904
1608,0.77892,0.704394,0.585859,0.843882,0.596107,0.51801,0.846847,0.876923
1609,0.72028,0.701449,0.661538,0.780952,0.505155,0.401869,0.732143,0.702703
1610,0.761062,0.716895,0.755319,0.863636,0.625,0.816901,0.888889,1
1611,0.906077,0.850932,0.914894,0.885057,0.781726,0.788462,0.947368,1
1612,0.831633,0.821165,0.801439,0.797222,0.777165,0.716452,0.923077,0.917647
1613,0.866359,0.847826,0.830508,0.849383,0.791845,0.729922,0.929577,0.929412
1614,0.807818,0.829606,0.718519,0.895105,0.74424,0.60917,0.929688,0.957746
1615,0.75,0.737265,0.588415,0.810427,0.645591,0.541528,0.893617,0.888889
1616,0.803398,0.776488,0.608844,0.865285,0.690522,0.542533,0.926829,0.945946
1617,0.814371,0.763478,0.66055,0.893082,0.721354,0.549367,0.902778,0.90625
1618,0.02381,0.03139,0.1,0.035714,0.041667,0.038462,0,0
1619,0.108051,0.141304,0.350242,0.091667,0.109204,0.051408,0,0
1620,0.032213,0.048469,0.135664,0.042216,0.092793,0.05031,0.007435,0
1621,0.026316,0.057983,0.076823,0.061125,0.083536,0.069834,0.009868,0.005714
1622,0.170398,0.196255,0.34901,0.171021,0.167916,0.144414,0.012121,0.005263
1623,0.020997,0.025411,0.052147,0.051282,0.012797,0.015842,0,0
1624,0.009009,0.018425,0.023411,0.027624,0.016563,0.026906,0.005464,0.011765
1625,0.022222,0.010616,0.008333,0.02069,0.002639,0.020134,0,0
1626,0,0.02509,0.104,0.042105,0.005102,0.016129,0.025,0
1627,0,0.02,0.082353,0.054795,0.01,0.017857,0,0
1628,0.034483,0.031579,0.086207,0.071429,0.074074,0,0.020833,0
1629,0.021277,0.045918,0.083333,0.041667,0.074074,0,0.041667,0
1630,0.009009,0.023839,0.032258,0.00813,0.019956,0.020316,0,0
1631,0.004367,0.021014,0.031348,0.02,0.023656,0.019694,0.006098,0.018182
1632,0.025381,0.052993,0.04798,0.041534,0.034328,0.044006,0,0
1633,0.030817,0.040925,0.053571,0.038889,0.056304,0.038605,0.007722,0.005814
1634,0.009501,0.019081,0.008791,0.018789,0.047468,0.021807,0,0
1635,0.00823,0.012924,0.019231,0.014493,0.018553,0.009083,0.004651,0
1636,0.027714,0.045623,0.061386,0.0369,0.037099,0.057047,0.008929,0.012987
1637,0.019126,0.02969,0.012793,0.017544,0.024299,0.01341,0.021053,0
1638,0.023256,0.061876,0.079051,0.080292,0.02952,0.024896,0,0
1639,0.008475,0.024911,0.04386,0,0.035294,0.034483,0.020408,0
1640,0.824818,0.868339,0.875,0.825,0.913043,0.897959,0.909091,0.941176
1641,0.874702,0.84047,0.772655,0.87689,0.805511,0.744141,0.907051,0.926829
1642,0.660714,0.649533,0.557692,0.716418,0.642857,0.266667,0.827586,0.954545
1643,0.678322,0.772603,0.688889,0.864198,0.754545,0.757009,0.891089,0.901961
1644,0.803213,0.796491,0.770492,0.837838,0.76,0.827715,0.700637,0.723684
1645,0.705556,0.682945,0.654275,0.670644,0.669819,0.682816,0.459064,0.417647
1646,0.795956,0.731429,0.680813,0.786596,0.699566,0.690755,0.510638,0.482201
1647,0.772229,0.789958,0.745098,0.852792,0.753764,0.681976,0.656593,0.62234
1648,0.757835,0.759825,0.649606,0.784314,0.684066,0.58427,0.77451,0.692308
1649,0.78607,0.785417,0.672727,0.858586,0.731844,0.48,0.831169,0.902439
1650,0.802139,0.815385,0.699387,0.861702,0.754386,0.528302,0.828947,0.885714
1651,0.643252,0.575653,0.563839,0.559659,0.536805,0.59695,0.750413,0.693548
1652,0.865637,0.833333,0.799281,0.853261,0.793473,0.785647,0.905123,0.865455
1653,0.779349,0.763914,0.748276,0.779018,0.669613,0.55567,0.916667,0.884892
1654,0.74188,0.739037,0.703759,0.819149,0.620199,0.503958,0.846154,0.915254
1655,0.359848,0.33698,0.396296,0.360406,0.297674,0.355,0.525424,0.615385
1656,0.851485,0.857708,0.834783,0.85,0.878788,0.711864,0.911111,0.727273
1657,0.857143,0.808126,0.772487,0.84466,0.836842,0.657754,0.857143,0.92
1658,0.822785,0.67426,0.568306,0.688679,0.719608,0.64494,0.818841,0.870968
1659,0.71869,0.62605,0.472371,0.415534,0.610294,0.613948,0.859606,0.865741
1660,0.712352,0.642227,0.547154,0.552083,0.645194,0.547677,0.857418,0.873684
1661,0.701493,0.592622,0.365408,0.46247,0.572435,0.516779,0.807273,0.815029
1662,0.809172,0.691252,0.48996,0.556136,0.679262,0.632554,0.873016,0.833333
1663,0.456221,0.470443,0.312775,0.331984,0.432812,0.393782,0.77027,0.67033
1664,0.57485,0.500816,0.517572,0.592391,0.498701,0.404959,0.843478,0.824561
1665,0.455,0.558891,0.317365,0.353448,0.430052,0.425,0.525,0.526316
1666,0.4,0.404624,0.321739,0.260417,0.39604,0.364706,0.540984,0.72
1667,0.852941,0.871537,0.876623,0.846154,0.887574,0.850932,0.953125,0.90625
1668,0.842262,0.823256,0.872774,0.900901,0.865854,0.842011,0.888889,0.903614
1669,0.754868,0.78331,0.701312,0.786638,0.697226,0.655452,0.917683,0.865
1670,0.727784,0.672448,0.710562,0.771058,0.662402,0.584098,0.830357,0.761589
1671,0.684615,0.696673,0.748918,0.762431,0.615385,0.544643,0.833333,0.862069
1672,0.72381,0.632479,0.620253,0.679487,0.466667,0.4375,0.85,0.583333
1673,0.861314,0.849162,0.857143,0.89,0.790123,0.786408,0.908046,0.842105
1674,0.782123,0.760159,0.725322,0.773134,0.696615,0.710667,0.8,0.868687
1675,0.765499,0.768997,0.789581,0.818575,0.708642,0.645038,0.836013,0.82659
1676,0.324841,0.351351,0.209402,0.236364,0.257862,0.468401,0.166667,0.115385
1677,0.425076,0.579041,0.417453,0.423469,0.461654,0.581871,0.482759,0.45098
1678,0.702448,0.659367,0.619565,0.733333,0.586592,0.531469,0.896774,0.922222
1679,0.793296,0.719403,0.759398,0.838462,0.612121,0.452941,0.85,0.903226
1680,0.780822,0.870283,0.840376,0.829787,0.778261,0.84375,0.883117,0.928571
1681,0.648,0.77666,0.750973,0.648045,0.729642,0.711039,0.757895,0.779661
1682,0.567308,0.586626,0.554495,0.550228,0.610808,0.644628,0.375,0.428571
1683,0.670534,0.671761,0.663587,0.707048,0.723085,0.703302,0.414286,0.463542
1684,0.677565,0.700646,0.690964,0.732609,0.726796,0.706349,0.371105,0.470297
1685,0.682672,0.672142,0.626101,0.711382,0.665161,0.617925,0.347826,0.337719
1686,0.650602,0.659588,0.609132,0.662447,0.581858,0.549839,0.329741,0.362869
1687,0.728938,0.698545,0.680818,0.753333,0.680272,0.626344,0.436548,0.358025
1688,0.684825,0.681985,0.552419,0.723684,0.687023,0.556314,0.304348,0.147059
1689,0.66805,0.632381,0.555102,0.650685,0.642023,0.522807,0.340909,0.193548
1690,0.605505,0.528226,0.449339,0.647059,0.583673,0.481618,0.255814,0.230769
1691,0.849558,0.79476,0.726027,0.736842,0.865385,0.898551,0.979167,0.966667
1692,0.892562,0.797665,0.695652,0.759036,0.880597,0.881579,0.981481,0.933333
1693,0.914729,0.85283,0.768421,0.694118,0.819444,0.910256,0.964286,1
1694,0.817073,0.774611,0.613636,0.557692,0.791667,0.806202,0.932203,0.945946
1695,0.513057,0.479638,0.33107,0.410615,0.586735,0.65643,0.913223,0.905983
1696,0.620741,0.56752,0.412354,0.452575,0.657974,0.710526,0.935361,0.91129
1697,0.290881,0.135674,0.076583,0.102941,0.17006,0.093968,0.826087,0.893204
1698,0.278116,0.132519,0.074242,0.096096,0.149055,0.104878,0.75,0.881188
1699,0.359006,0.216238,0.09952,0.190931,0.337127,0.284763,0.837209,0.88535
1700,0.373081,0.196456,0.100802,0.180139,0.333112,0.209752,0.838235,0.893491
1701,0.367769,0.224967,0.088057,0.21822,0.352299,0.257766,0.868421,0.877907
1702,0.401795,0.301352,0.108981,0.26694,0.366906,0.32098,0.852459,0.892216
1703,0.78726,0.685652,0.52381,0.700913,0.731966,0.624795,0.965157,0.95679
1704,0.516556,0.423077,0.189744,0.36646,0.47546,0.464286,0.40708,0.906667
1705,0.483395,0.438697,0.321637,0.395973,0.469314,0.475771,0.849057,0.939394
1706,0.502392,0.476959,0.333333,0.479675,0.53202,0.496552,0.8125,0.935484
1707,0.745665,0.641873,0.588785,0.623762,0.597122,0.555556,0.872093,0.851064
1708,0.877698,0.838174,0.737288,0.830189,0.769737,0.828125,0.928571,0.888889
1709,0.661417,0.645161,0.382353,0.639053,0.700599,0.682143,0.795181,0.885714
1710,0.573585,0.614796,0.32381,0.636364,0.670423,0.647436,0.860215,0.783784
1711,0.859296,0.867615,0.635889,0.830334,0.791232,0.752677,0.90625,0.909091
1712,0.852535,0.841945,0.66248,0.817757,0.806268,0.754485,0.887538,0.857143
1713,0.555917,0.567164,0.240674,0.456835,0.440689,0.41516,0.419565,0.369099
1714,0.729858,0.743396,0.553161,0.759104,0.700181,0.643449,0.855814,0.841121
1715,0.641337,0.607204,0.387195,0.679144,0.541237,0.38448,0.802326,0.829787
1716,0.518272,0.456604,0.348684,0.573099,0.461111,0.321012,0.8,0.761905
1717,0.603571,0.544379,0.33887,0.576923,0.470363,0.340164,0.736842,0.763158
1718,0.730159,0.590361,0.5,0.837209,0.294118,0.263158,0.913043,0.846154
1719,0.916058,0.911232,0.889655,0.913386,0.873239,0.837662,0.287356,0.289474
1720,0.660517,0.540323,0.562963,0.752747,0.373239,0.28,0.878981,0.952381
1721,0.424658,0.421053,0.26087,0.224138,0.5,0.583333,0.181818,0.076923
1722,0.478261,0.541219,0.32,0.361702,0.412698,0.625,0.266667,0.208333
1723,0.221698,0.295844,0.164384,0.123188,0.197605,0.403409,0.019608,0.142857
1724,0.293279,0.386266,0.223301,0.206215,0.390706,0.539039,0.177305,0.112676
1725,0.343137,0.438743,0.262082,0.218579,0.39187,0.547753,0.2,0.16
1726,0.357692,0.412731,0.246777,0.235772,0.416139,0.563014,0.228758,0.152941
1727,0.389587,0.418489,0.260949,0.259067,0.438623,0.56533,0.205882,0.12766
1728,0.376989,0.458069,0.286822,0.257634,0.401594,0.505666,0.22449,0.152672
1729,0.437908,0.480595,0.315488,0.306759,0.410761,0.495695,0.187279,0.170886
1730,0.681818,0.62585,0.5,0.636364,0.38806,0.448276,0.145833,0.3
1731,0.848837,0.83268,0.82876,0.857414,0.796667,0.798898,0.942857,0.84472
1732,0.844517,0.830741,0.790541,0.865546,0.73174,0.620959,0.8375,0.892157
1733,0.803797,0.737003,0.559633,0.858586,0.676768,0.424779,0.843137,0.708333
1734,0.743421,0.711538,0.509804,0.808989,0.708333,0.471154,0.693878,0.5
1735,0.77193,0.710744,0.454545,0.855072,0.577465,0.553571,0.864865,0.833333
1736,0.651515,0.583942,0.621053,0.72,0.506494,0.885057,0.738739,0.681818
1737,0.552995,0.542601,0.522936,0.638889,0.535912,0.849558,0.782258,0.863636
1738,0.790196,0.712657,0.830986,0.815574,0.776699,0.853234,0.873984,0.883495
1739,0.79792,0.76178,0.752907,0.858521,0.775978,0.860972,0.913174,0.908537
1740,0.734788,0.666217,0.590047,0.728571,0.676806,0.713661,0.859213,0.891566
1741,0.711435,0.622384,0.709147,0.776025,0.61007,0.625349,0.47832,0.391304
1742,0.704984,0.618277,0.666397,0.732824,0.615739,0.624684,0.495298,0.422969
1743,0.802135,0.682632,0.760705,0.804044,0.659491,0.652365,0.479687,0.483051
1744,0.596154,0.546431,0.442379,0.559194,0.463466,0.408759,0.286957,0.259259
1745,0.735632,0.613734,0.542857,0.77551,0.631579,0.393939,0.767857,0.818182
1746,0.011834,0.020408,0.03252,0.00885,0,0.015152,0,0
1747,0.0125,0.020921,0.006494,0,0.048193,0,0,0
1748,0.020202,0.006351,0.012092,0.049911,0.032062,0.014693,0.018957,0.008197
1749,0.013033,0.041948,0.027083,0.011583,0.021821,0.016308,0,0
1750,0.001319,0.006639,0.007786,0.014925,0.005937,0.008368,0,0.015504
1751,0.808,0.816667,0.851852,0.805195,0.678571,0.925,0.924528,0.888889
1752,0.770925,0.778325,0.733333,0.803279,0.685315,0.808696,0.961538,0.970588
1753,0.603951,0.624316,0.506699,0.553606,0.463675,0.532235,0.876847,0.854749
1754,0.730447,0.687053,0.562842,0.734375,0.502297,0.50416,0.817259,0.805556
1755,0.714625,0.643189,0.547458,0.502183,0.570997,0.702321,0.800562,0.804348
1756,0.607595,0.459688,0.364915,0.375335,0.443032,0.569573,0.808801,0.812987
1757,0.638776,0.503079,0.380682,0.363636,0.465875,0.552632,0.58642,0.676617
1758,0.69962,0.659851,0.5,0.522222,0.56044,0.416667,0.794118,0.756757
1759,0.729084,0.639155,0.43379,0.482143,0.533074,0.434783,0.728814,0.7
1760,0.674009,0.569472,0.429907,0.409091,0.538776,0.45,0.804348,0.888889
1761,0.66562,0.719671,0.591652,0.750341,0.618942,0.578789,0.77758,0.803125
1762,0.610837,0.595338,0.482477,0.636986,0.491905,0.451847,0.82732,0.837321
1763,0.740181,0.67134,0.611621,0.719149,0.622642,0.478673,0.82963,0.803922
1764,0.677249,0.705736,0.672414,0.721805,0.641304,0.457711,0.929412,0.827586
1765,0.658228,0.654321,0.598425,0.736264,0.584071,0.426087,0.811321,0.727273
1766,0.609195,0.551546,0.523077,0.586207,0.515152,0.131579,0.793103,0.538462
1767,0.706667,0.554217,0.566038,0.56,0.75,0.185185,0.9,0.642857
1768,0.433697,0.442487,0.448037,0.474138,0.384154,0.551336,0.405028,0.383784
1769,0.245243,0.304645,0.106383,0.151639,0.17148,0.274223,0.618785,0.454545
1770,0.574468,0.663636,0.646552,0.509804,0.488,0.575472,0.894737,0.928571
1771,0.684713,0.723935,0.637255,0.64497,0.548387,0.604563,0.891473,0.925373
1772,0.432916,0.580917,0.530333,0.550279,0.42638,0.449016,0.630901,0.581967
1773,0.746835,0.782923,0.736544,0.841202,0.61976,0.565517,0.77931,0.793651
1774,0.699301,0.748447,0.75,0.837209,0.615385,0.560484,0.748031,0.824561
1775,0.705224,0.779935,0.757098,0.816425,0.695489,0.542373,0.783333,0.745455
1776,0.715128,0.661795,0.58351,0.735507,0.618705,0.518672,0.84669,0.857143
1777,0.727273,0.699301,0.515284,0.680473,0.597484,0.458084,0.767045,0.852459
1778,0.785714,0.748879,0.547945,0.783333,0.485714,0.522727,0.92,0.95
1779,0.77551,0.840183,0.935897,0.836735,0.75,0.666667,0.107692,0.3
1780,0.531746,0.625984,0.8,0.661765,0.584615,0.663043,0.114286,0.153846
1781,0.706977,0.734536,0.848624,0.826446,0.68,0.795302,0.135922,0.086957
1782,0.479798,0.509091,0.726852,0.678414,0.477237,0.662275,0.092715,0.079545
1783,0.683784,0.762887,0.826879,0.832432,0.707574,0.749554,0.134185,0.10241
1784,0.625333,0.701192,0.770925,0.740157,0.658237,0.719441,0.129747,0.104046
1785,0.707751,0.641373,0.668585,0.745407,0.63259,0.60363,0.177515,0.169312
1786,0.469565,0.640449,0.513514,0.568182,0.416667,0.403846,0.30303,0.272727
